"","Symbol","Description","NED1","NED2","NED3","NED4","DS1","DS2","DS3","DS4","Biotypes","EntrezID"
"2889","HEATR1","HEAT repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:25517]",92,68,746,192,85,68,221,132,"protein_coding",55127
"2890","PTBP3","polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]",771,262,2671,835,873,535,802,553,"protein_coding",9991
"2891","RAD23B","RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]",287,219,875,317,282,142,216,264,"protein_coding",5887
"2892","FKBP15","FKBP prolyl isomerase family member 15 [Source:HGNC Symbol;Acc:HGNC:23397]",138,60,679,172,128,83,125,160,"protein_coding",23307
"2893","ABITRAM","actin binding transcription modulator [Source:HGNC Symbol;Acc:HGNC:1364]",20,13,118,34,15,9,29,39,"protein_coding",54942
"2894","DYNC2I2","dynein 2 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:28296]",13,40,116,21,14,18,21,31,"protein_coding",89891
"2895","SET","SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]",641,992,2529,316,232,297,482,1431,"protein_coding",6418
"2896","PTPA","protein phosphatase 2 phosphatase activator [Source:HGNC Symbol;Acc:HGNC:9308]",196,259,882,198,279,132,155,234,"protein_coding",5524
"2897","GLE1","GLE1 RNA export mediator [Source:HGNC Symbol;Acc:HGNC:4315]",288,282,783,167,127,174,154,336,"protein_coding",2733
"2898","RAB14","RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]",418,219,1544,549,328,379,1040,353,"protein_coding",51552
"2899","CNTRL","centriolin [Source:HGNC Symbol;Acc:HGNC:1858]",35,96,435,55,25,11,61,141,"protein_coding",11064
"2900","FBXW2","F-box and WD repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:13608]",363,271,1401,404,458,182,379,377,"protein_coding",26190
"2901","PHF19","PHD finger protein 19 [Source:HGNC Symbol;Acc:HGNC:24566]",151,96,579,176,96,129,126,105,"protein_coding",26147
"2902","NEK6","NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]",10,6,55,24,15,9,6,12,"protein_coding",10783
"2903","PPP6C","protein phosphatase 6 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9323]",302,156,1263,190,302,250,338,280,"protein_coding",5537
"2904","NDUFA8","NADH:ubiquinone oxidoreductase subunit A8 [Source:HGNC Symbol;Acc:HGNC:7692]",32,67,150,6,15,30,8,110,"protein_coding",4702
"2905","HDHD3","haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171]",20,11,70,21,15,14,43,20,"protein_coding",81932
"2906","RBM18","RNA binding motif protein 18 [Source:HGNC Symbol;Acc:HGNC:28413]",131,63,519,114,129,101,98,153,"protein_coding",92400
"2907","SLC46A2","solute carrier family 46 member 2 [Source:HGNC Symbol;Acc:HGNC:16055]",58,14,338,92,95,66,125,68,"protein_coding",57864
"2908","HSDL2","hydroxysteroid dehydrogenase like 2 [Source:HGNC Symbol;Acc:HGNC:18572]",268,88,849,362,284,187,238,255,"protein_coding",84263
"2909","MAPKAP1","MAPK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]",59,28,244,42,46,31,52,71,"protein_coding",79109
"2910","INVS","inversin [Source:HGNC Symbol;Acc:HGNC:17870]",50,24,332,73,60,45,63,85,"protein_coding",27130
"2911","GALNT12","polypeptide N-acetylgalactosaminyltransferase 12 [Source:HGNC Symbol;Acc:HGNC:19877]",35,13,133,35,8,14,24,33,"protein_coding",79695
"2912","DENND1A","DENN domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29324]",329,220,1334,409,451,195,416,374,"protein_coding",57706
"2913","ALG2","ALG2 alpha-1,3/1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23159]",74,36,324,48,65,46,103,70,"protein_coding",85365
"2914","CSF3R","colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]",31457,2980,52857,29118,26139,19256,29091,11780,"protein_coding",1441
"2915","KDSR","3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]",111,89,397,143,86,105,70,63,"protein_coding",2531
"2916","VPS4B","vacuolar protein sorting 4 homolog B [Source:HGNC Symbol;Acc:HGNC:10895]",281,145,1411,284,196,152,315,348,"protein_coding",9525
"2917","C19orf25","chromosome 19 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:26711]",75,40,228,79,74,72,102,74,"protein_coding",148223
"2918","ZBTB45","zinc finger and BTB domain containing 45 [Source:HGNC Symbol;Acc:HGNC:23715]",53,38,216,93,55,61,81,28,"protein_coding",84878
"2919","YLPM1","YLP motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17798]",54,28,175,15,17,24,29,61,"protein_coding",56252
"2920","DCAF4","DDB1 and CUL4 associated factor 4 [Source:HGNC Symbol;Acc:HGNC:20229]",53,24,164,69,24,22,38,41,"protein_coding",26094
"2921","FCF1","FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]",245,260,1143,246,217,119,219,236,"protein_coding",51077
"2922","BBOF1","basal body orientation factor 1 [Source:HGNC Symbol;Acc:HGNC:19855]",71,118,197,14,55,30,36,74,"protein_coding",80127
"2923","NEK9","NIMA related kinase 9 [Source:HGNC Symbol;Acc:HGNC:18591]",116,112,673,143,106,84,213,171,"protein_coding",91754
"2924","IFT43","intraflagellar transport 43 [Source:HGNC Symbol;Acc:HGNC:29669]",32,36,155,57,26,2,50,148,"protein_coding",112752
"2925","NPC2","NPC intracellular cholesterol transporter 2 [Source:HGNC Symbol;Acc:HGNC:14537]",544,85,1503,276,444,460,716,811,"protein_coding",10577
"2926","IRF2BPL","interferon regulatory factor 2 binding protein like [Source:HGNC Symbol;Acc:HGNC:14282]",507,162,1113,616,763,563,377,189,"protein_coding",64207
"2927","ACOT2","acyl-CoA thioesterase 2 [Source:HGNC Symbol;Acc:HGNC:18431]",17,19,53,7,4,16,12,13,"protein_coding",10965
"2928","AREL1","apoptosis resistant E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20363]",465,139,2241,550,643,363,641,397,"protein_coding",9870
"2929","MLH3","mutL homolog 3 [Source:HGNC Symbol;Acc:HGNC:7128]",21,28,102,24,11,9,18,20,"protein_coding",27030
"2930","TTLL5","tubulin tyrosine ligase like 5 [Source:HGNC Symbol;Acc:HGNC:19963]",67,45,283,32,37,17,59,66,"protein_coding",23093
"2931","FLVCR2","FLVCR heme transporter 2 [Source:HGNC Symbol;Acc:HGNC:20105]",88,22,451,45,110,57,89,65,"protein_coding",55640
"2932","ABCD4","ATP binding cassette subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:68]",129,69,310,194,87,85,131,92,"protein_coding",5826
"2933","DLST","dihydrolipoamide S-succinyltransferase [Source:HGNC Symbol;Acc:HGNC:2911]",131,106,704,80,114,96,96,218,"protein_coding",1743
"2934","SLIRP","SRA stem-loop interacting RNA binding protein [Source:HGNC Symbol;Acc:HGNC:20495]",21,57,129,18,7,7,18,98,"protein_coding",81892
"2935","GPR68","G protein-coupled receptor 68 [Source:HGNC Symbol;Acc:HGNC:4519]",47,43,231,44,29,24,20,73,"protein_coding",8111
"2936","EIF2B2","eukaryotic translation initiation factor 2B subunit beta [Source:HGNC Symbol;Acc:HGNC:3258]",51,50,336,25,30,31,27,90,"protein_coding",8892
"2937","NRDE2","NRDE-2, necessary for RNA interference, domain containing [Source:HGNC Symbol;Acc:HGNC:20186]",45,66,439,72,56,14,41,197,"protein_coding",55051
"2938","RHOQ","ras homolog family member Q [Source:HGNC Symbol;Acc:HGNC:17736]",91,57,549,175,141,92,173,125,"protein_coding",23433
"2939","SUPT7L","SPT7 like, STAGA complex subunit gamma [Source:HGNC Symbol;Acc:HGNC:30632]",157,117,983,225,125,63,189,194,"protein_coding",9913
"2940","DNMT3A","DNA methyltransferase 3 alpha [Source:HGNC Symbol;Acc:HGNC:2978]",27,22,129,35,28,23,49,107,"protein_coding",1788
"2941","TMEM214","transmembrane protein 214 [Source:HGNC Symbol;Acc:HGNC:25983]",130,105,385,98,95,121,112,135,"protein_coding",54867
"2942","ATAD2B","ATPase family AAA domain containing 2B [Source:HGNC Symbol;Acc:HGNC:29230]",25,12,98,37,15,15,24,23,"protein_coding",54454
"2943","ATL2","atlastin GTPase 2 [Source:HGNC Symbol;Acc:HGNC:24047]",90,160,279,175,65,81,79,77,"protein_coding",64225
"2944","YPEL5","yippee like 5 [Source:HGNC Symbol;Acc:HGNC:18329]",2400,1158,7016,1835,1657,1639,1813,1923,"protein_coding",51646
"2945","FAM98A","family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]",37,19,195,28,13,11,13,48,"protein_coding",25940
"2946","YIPF4","Yip1 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:28145]",70,22,152,33,64,55,47,61,"protein_coding",84272
"2947","AFTPH","aftiphilin [Source:HGNC Symbol;Acc:HGNC:25951]",402,183,1742,413,390,294,371,362,"protein_coding",54812
"2948","LGALSL","galectin like [Source:HGNC Symbol;Acc:HGNC:25012]",257,53,580,391,206,151,182,125,"protein_coding",29094
"2949","BCL11A","BAF chromatin remodeling complex subunit BCL11A [Source:HGNC Symbol;Acc:HGNC:13221]",128,60,532,138,85,54,217,154,"protein_coding",53335
"2950","CRIPT","CXXC repeat containing interactor of PDZ3 domain [Source:HGNC Symbol;Acc:HGNC:14312]",27,18,212,57,46,37,67,80,"protein_coding",9419
"2951","SLC17A5","solute carrier family 17 member 5 [Source:HGNC Symbol;Acc:HGNC:10933]",81,29,315,83,70,48,119,125,"protein_coding",26503
"2952","OGFRL1","opioid growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21378]",342,66,1909,405,430,319,754,366,"protein_coding",79627
"2953","SLF2","SMC5-SMC6 complex localization factor 2 [Source:HGNC Symbol;Acc:HGNC:17814]",113,50,506,152,73,44,121,189,"protein_coding",55719
"2954","IDE","insulin degrading enzyme [Source:HGNC Symbol;Acc:HGNC:5381]",50,39,271,37,55,60,84,125,"protein_coding",3416
"2955","IFIT3","interferon induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:HGNC:5411]",224,41,473,55,202,221,886,215,"protein_coding",3437
"2956","IFIT2","interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]",309,103,1137,194,218,264,950,547,"protein_coding",3433
"2957","GPAM","glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]",18,27,121,19,19,19,46,59,"protein_coding",57678
"2958","CUTC","cutC copper transporter [Source:HGNC Symbol;Acc:HGNC:24271]",29,49,147,26,21,44,28,48,"protein_coding",51076
"2959","PYROXD2","pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:HGNC Symbol;Acc:HGNC:23517]",47,15,140,13,21,21,40,32,"protein_coding",84795
"2960","MXI1","MAX interactor 1, dimerization protein [Source:HGNC Symbol;Acc:HGNC:7534]",8939,8165,13608,7533,7728,2299,2664,3729,"protein_coding",4601
"2961","SMNDC1","survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]",328,181,1595,417,276,233,319,463,"protein_coding",10285
"2962","C10orf88","chromosome 10 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:25822]",29,17,145,29,23,6,35,39,"protein_coding",80007
"2963","HELLS","helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]",19,15,42,24,10,4,17,19,"protein_coding",3070
"2964","TCTN3","tectonic family member 3 [Source:HGNC Symbol;Acc:HGNC:24519]",63,49,471,81,67,37,99,99,"protein_coding",26123
"2965","DENND10","DENN domain containing 10 [Source:HGNC Symbol;Acc:HGNC:31793]",294,111,1135,501,214,261,623,303,"protein_coding",404636
"2966","WDR11","WD repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:13831]",150,94,992,214,173,87,218,214,"protein_coding",55717
"2967","ARMH3","armadillo like helical domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25788]",79,71,462,62,95,42,121,177,"protein_coding",79591
"2968","GOT1","glutamic-oxaloacetic transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4432]",33,25,102,15,30,28,48,26,"protein_coding",2805
"2969","GNA13","G protein subunit alpha 13 [Source:HGNC Symbol;Acc:HGNC:4381]",1098,674,5229,1356,1431,931,1412,1190,"protein_coding",10672
"2970","KANSL1","KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]",558,252,2490,677,661,411,615,614,"protein_coding",284058
"2971","DUSP1","dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]",4125,365,9594,4519,4008,3955,3839,2743,"protein_coding",1843
"2972","PANK3","pantothenate kinase 3 [Source:HGNC Symbol;Acc:HGNC:19365]",385,248,1171,300,310,163,240,288,"protein_coding",79646
"2973","RCL1","RNA terminal phosphate cyclase like 1 [Source:HGNC Symbol;Acc:HGNC:17687]",54,51,174,83,37,17,45,93,"protein_coding",10171
"2974","CAAP1","caspase activity and apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:25834]",74,49,252,73,35,33,78,83,"protein_coding",79886
"2975","MOB3B","MOB kinase activator 3B [Source:HGNC Symbol;Acc:HGNC:23825]",15,7,37,6,3,7,25,22,"protein_coding",79817
"2976","CD274","CD274 molecule [Source:HGNC Symbol;Acc:HGNC:17635]",35,8,99,24,33,34,20,24,"protein_coding",29126
"2977","NUP43","nucleoporin 43 [Source:HGNC Symbol;Acc:HGNC:21182]",155,95,674,201,130,134,162,208,"protein_coding",348995
"2978","MTHFD1L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:HGNC Symbol;Acc:HGNC:21055]",1,19,44,10,11,10,7,11,"protein_coding",25902
"2979","PCMT1","protein-L-isoaspartate (D-aspartate) O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8728]",46,19,160,33,27,34,43,20,"protein_coding",5110
"2980","PLEKHG1","pleckstrin homology and RhoGEF domain containing G1 [Source:HGNC Symbol;Acc:HGNC:20884]",22,13,233,30,25,6,36,46,"protein_coding",57480
"2981","TASL","TLR adaptor interacting with endolysosomal SLC15A4 [Source:HGNC Symbol;Acc:HGNC:25667]",110,40,408,90,80,51,152,89,"protein_coding",80231
"2982","CYSTM1","cysteine rich transmembrane module containing 1 [Source:HGNC Symbol;Acc:HGNC:30239]",178,58,526,191,386,242,167,212,"protein_coding",84418
"2983","WDR55","WD repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25971]",170,90,587,135,138,94,167,132,"protein_coding",54853
"2984","ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:24097]",668,46,998,855,565,612,730,198,"protein_coding",64411
"2985","MRPS14","mitochondrial ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:14049]",63,42,272,41,34,29,44,118,"protein_coding",63931
"2986","GORAB","golgin, RAB6 interacting [Source:HGNC Symbol;Acc:HGNC:25676]",8,24,76,26,16,1,15,76,"protein_coding",92344
"2987","TCP1","t-complex 1 [Source:HGNC Symbol;Acc:HGNC:11655]",327,252,1551,206,220,181,373,431,"protein_coding",6950
"2988","SNX19","sorting nexin 19 [Source:HGNC Symbol;Acc:HGNC:21532]",83,58,332,80,69,64,101,99,"protein_coding",399979
"2989","MSANTD2","Myb/SANT DNA binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26266]",14,16,345,36,31,10,54,198,"protein_coding",79684
"2990","PDZD11","PDZ domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28034]",72,54,326,48,33,34,108,49,"protein_coding",51248
"2991","SLC10A7","solute carrier family 10 member 7 [Source:HGNC Symbol;Acc:HGNC:23088]",51,46,263,100,49,76,97,67,"protein_coding",84068
"2992","ENY2","ENY2 transcription and export complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:24449]",24,31,89,11,13,7,15,47,"protein_coding",56943
"2993","MASTL","microtubule associated serine/threonine kinase like [Source:HGNC Symbol;Acc:HGNC:19042]",93,141,340,74,101,92,130,127,"protein_coding",84930
"2994","PLXDC2","plexin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21013]",394,58,2104,430,547,405,468,298,"protein_coding",84898
"2995","EPC1","enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]",96,92,708,260,83,40,129,184,"protein_coding",80314
"2996","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]",181,118,621,118,140,140,121,306,"protein_coding",6883
"2997","DNAJC15","DnaJ heat shock protein family (Hsp40) member C15 [Source:HGNC Symbol;Acc:HGNC:20325]",39,44,246,24,122,13,29,57,"protein_coding",29103
"2998","PROSER1","proline and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:20291]",153,62,792,216,130,115,185,182,"protein_coding",80209
"2999","WBP4","WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]",6,4,43,9,14,1,15,35,"protein_coding",11193
"3000","ELF1","E74 like ETS transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3316]",1216,653,4985,1221,1201,845,1270,1427,"protein_coding",1997
"3001","HSPH1","heat shock protein family H (Hsp110) member 1 [Source:HGNC Symbol;Acc:HGNC:16969]",77,89,443,122,74,37,71,167,"protein_coding",10808
"3002","KBTBD7","kelch repeat and BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25266]",62,33,328,84,94,45,91,32,"protein_coding",84078
"3003","ALG5","ALG5 dolichyl-phosphate beta-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20266]",53,65,369,87,30,23,69,112,"protein_coding",29880
"3004","EXOSC8","exosome component 8 [Source:HGNC Symbol;Acc:HGNC:17035]",80,154,440,126,50,43,83,156,"protein_coding",11340
"3005","ETF1","eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]",72,52,314,109,59,46,49,123,"protein_coding",2107
"3006","TGFBI","transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]",767,127,4271,690,751,556,910,861,"protein_coding",7045
"3007","FAM53C","family with sequence similarity 53 member C [Source:HGNC Symbol;Acc:HGNC:1336]",948,243,3048,1066,1260,1076,884,462,"protein_coding",100128966
"3008","PAIP2","poly(A) binding protein interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17970]",360,615,1624,248,252,170,452,874,"protein_coding",51247
"3009","KDM3B","lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]",331,178,1411,424,457,264,274,372,"protein_coding",51780
"3010","EGR1","early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]",38,14,41,43,32,9,24,33,"protein_coding",1958
"3011","SERP1","stress associated endoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:HGNC:10759]",259,159,996,258,248,206,357,425,"protein_coding",27230
"3012","ZFP30","ZFP30 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29555]",4,9,35,13,2,9,7,9,"protein_coding",22835
"3013","NR2C1","nuclear receptor subfamily 2 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7971]",5,4,62,21,7,4,43,13,"protein_coding",7181
"3014","UTP20","UTP20 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:17897]",21,14,119,23,18,25,33,30,"protein_coding",27340
"3015","TMPO","thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]",21,15,146,73,27,34,34,22,"protein_coding",7112
"3016","ARL1","ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]",202,253,768,118,111,94,168,341,"protein_coding",400
"3017","NFYB","nuclear transcription factor Y subunit beta [Source:HGNC Symbol;Acc:HGNC:7805]",33,82,247,57,16,11,125,87,"protein_coding",4801
"3018","WASHC3","WASH complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:24256]",36,9,244,14,0,18,34,83,"protein_coding",51019
"3019","APAF1","apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]",262,53,1254,396,297,220,392,271,"protein_coding",317
"3020","CLU","clusterin [Source:HGNC Symbol;Acc:HGNC:2095]",1011,358,2397,361,309,291,561,664,"protein_coding",1191
"3021","TNFRSF10B","TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]",969,394,2893,876,589,662,749,657,"protein_coding",8795
"3022","SORBS3","sorbin and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30907]",47,46,164,29,28,37,53,27,"protein_coding",10174
"3023","PTK2B","protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]",1435,724,5362,1347,2248,1050,1373,1302,"protein_coding",2185
"3024","CHRNA2","cholinergic receptor nicotinic alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:1956]",32,13,50,16,11,9,39,11,"protein_coding",1135
"3025","PPP3CC","protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]",182,150,1542,244,154,125,224,269,"protein_coding",5533
"3026","PDLIM2","PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992]",113,48,205,122,82,103,139,75,"protein_coding",64236
"3027","EPHX2","epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]",16,91,386,35,58,68,73,30,"protein_coding",2053
"3028","RNF170","ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358]",28,29,90,16,22,32,22,47,"protein_coding",81790
"3029","UBIAD1","UbiA prenyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30791]",184,210,881,174,153,121,228,169,"protein_coding",29914
"3030","ZNF706","zinc finger protein 706 [Source:HGNC Symbol;Acc:HGNC:24992]",193,121,785,214,126,146,219,176,"protein_coding",51123
"3031","LYPLA1","lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]",409,143,1709,485,430,363,471,401,"protein_coding",10434
"3032","COPS5","COP9 signalosome subunit 5 [Source:HGNC Symbol;Acc:HGNC:2240]",37,43,236,20,37,11,29,68,"protein_coding",10987
"3033","RDH10","retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]",17,6,65,23,12,9,12,18,"protein_coding",157506
"3034","AKAP1","A-kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:367]",31,28,143,12,8,13,14,54,"protein_coding",8165
"3035","COIL","coilin [Source:HGNC Symbol;Acc:HGNC:2184]",29,53,250,19,20,22,38,76,"protein_coding",8161
